Path,Total
HL_to_IME,-2124.1971245322516
HL_to_JL,-1192.478228841457
IME_to_JL,330.69208907818097
IME_to_LN,3897.041777158255
JL_to_LN,1706.9051400964254
IME_to_SD,2153.507464502686
LN_to_JB,1756.4592215530147
