Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,611149.3002497284,0.10956465794648529
IME,1.5163926692999998e7,2.2957234359323494e6,0.15139373081987437
JL,9.363135e6,1.7369494543822845e6,0.18550938915035237
LN,9.926800915000001e6,27420.57168483449,0.002762276781777736
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,4.671242762249197e6,0.11668818219430406
