Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,347170.79999999993,347170.8000000001,-1.6007106751203537e-10,-4.610729574953752e-16
IME,943249.6440000001,943249.6439999992,9.313225746154785e-10,9.873553417587916e-16
JL,569568.1200000001,569568.1199999999,1.1641532182693481e-10,2.0439227151079802e-16
LN,721837.7699999999,721837.7699999997,2.473825588822365e-10,3.427121289070763e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
