,hour,tech,dispatch,zone,period
0,1,net_export,-10711.068556739358,ime,2021 week 7
1,2,net_export,-10463.293343929596,ime,2021 week 7
2,3,net_export,-9636.901909881597,ime,2021 week 7
3,4,net_export,-9155.759097264849,ime,2021 week 7
4,5,net_export,-8640.584990043906,ime,2021 week 7
5,6,net_export,-7642.338979003753,ime,2021 week 7
6,7,net_export,-7096.738074627479,ime,2021 week 7
7,8,net_export,-7246.672142582086,ime,2021 week 7
8,9,net_export,-7106.988922410688,ime,2021 week 7
9,10,net_export,-7157.463906087164,ime,2021 week 7
10,11,net_export,-6336.676911659804,ime,2021 week 7
11,12,net_export,-7171.425747285183,ime,2021 week 7
12,13,net_export,-8117.705831256355,ime,2021 week 7
13,14,net_export,-8399.173953731548,ime,2021 week 7
14,15,net_export,-9335.741655083244,ime,2021 week 7
15,16,net_export,-10317.651265697084,ime,2021 week 7
16,17,net_export,-9869.06559099547,ime,2021 week 7
17,18,net_export,-9186.222185085968,ime,2021 week 7
18,19,net_export,-12248.397175494965,ime,2021 week 7
19,20,net_export,-13697.15718438397,ime,2021 week 7
20,21,net_export,-14993.506085089353,ime,2021 week 7
21,22,net_export,-15580.706192892727,ime,2021 week 7
22,23,net_export,-16526.491849894468,ime,2021 week 7
23,24,net_export,-14996.321731570422,ime,2021 week 7
24,25,net_export,-15128.330679222267,ime,2021 week 7
25,26,net_export,-15932.891730362839,ime,2021 week 7
26,27,net_export,-16197.450328354995,ime,2021 week 7
27,28,net_export,-16565.12592478747,ime,2021 week 7
28,29,net_export,-16449.401486604977,ime,2021 week 7
29,30,net_export,-18737.5869992413,ime,2021 week 7
30,31,net_export,-18782.7258389196,ime,2021 week 7
31,32,net_export,-19275.98832124999,ime,2021 week 7
32,33,net_export,-19693.656747914472,ime,2021 week 7
33,34,net_export,-20781.59548814159,ime,2021 week 7
34,35,net_export,-20722.06946143356,ime,2021 week 7
35,36,net_export,-18463.961065902855,ime,2021 week 7
36,37,net_export,-17499.671435517488,ime,2021 week 7
37,38,net_export,-17342.743135065917,ime,2021 week 7
