Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,176226.75,176226.74999999997,2.9103830456733704e-11,1.6514990179830078e-16
IME,1.07616276e6,1.0376908478117614e6,38471.91218823858,0.03574915767224521
JL,365683.50000000006,365683.5,5.820766091346741e-11,1.5917497210967244e-16
LN,388548.1500000001,388548.1500000001,0.0,0.0
SD,0,0,,
JB,0,0,,
