Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,640429.769851531,0.11481395567966288
IME,1.5163926692999998e7,2.525761606390727e6,0.16656382331079683
JL,9.363135e6,2.701031015839497e6,0.2884750690702951
LN,9.926800915000001e6,7471.618649536453,0.0007526713503689172
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,5.874694010731292e6,0.14675053298448762
