Region,Week1,Week2,Week3,Week4
HL,0.07876665796989456,0.1475929954237801,0.22018208890032034,0.0562836903220621
IME,0.10594693798611558,0.2551547795258168,0.17976092815858316,0.12045549842387555
JL,0.22912317136072366,0.41449115039542367,0.3073267115587398,0.13048265620514427
LN,-4.1022062333971894e-16,0.00027479200731171964,-2.04780002316506e-16,0.003797125873844621
SD,,,,
JB,,,,
