Path,Total
HL_to_IME,-2628.9589587250593
HL_to_JL,1000.8349373910015
IME_to_JL,-1024.6448320775849
IME_to_LN,3845.689501014642
JL_to_LN,1394.649307146071
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
