Region,Week1,Week2,Week3,Week4
HL,0.08563417775178148,0.1380449355201765,0.22111036842708193,0.055577319522239314
IME,0.13429875613965458,0.2714120082422987,0.1826820684937997,0.12691048627001347
JL,0.22750325142705227,0.4260474853946717,0.29236809632081295,0.13255769556646577
LN,0.0006201677201559992,0.00020971930149740983,7.160120690173573e-5,0.0030716157994241412
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
