Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.8180654283904973e6,5.469880926113481e6,3.065968240371464e6,841.0000000000003,191566.4818691999,0.0
IME,2.373883988996849e6,6.715859447464332e6,1.0061776395605624e7,0.0,30287.345766400005,0.0
JL,1.376315863528465e6,3.749475019652227e6,5.176595815371033e6,0.0,731564.3679104479,0.0
LN,1.834077088484488e6,9.752406115791874e6,8.083560210300002e6,300.00000000000017,162790.26806784002,6.771671055888899e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
