Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,140421.95,135768.7877946397,4653.162205360306,0.03313700034332458
IME,249630.12000000002,227992.25797595727,21637.862024042755,0.08667969243472204
JL,262262.7,262262.70000000007,-5.820766091346741e-11,-2.2194410761983082e-16
LN,134124.93,132270.09514913394,1854.8348508660565,0.013829158016082891
SD,0,0,,
JB,0,0,,
