,hour,tech,dispatch,zone,period
0,1,net_export,-11387.095755686818,ime,2021 week 4
1,2,net_export,-11387.095755686818,ime,2021 week 4
2,3,net_export,-10841.398833164003,ime,2021 week 4
3,4,net_export,-11491.95157256981,ime,2021 week 4
4,5,net_export,-12404.282625852818,ime,2021 week 4
5,6,net_export,-13111.7314093435,ime,2021 week 4
6,7,net_export,-13405.59328613804,ime,2021 week 4
7,8,net_export,-11617.167420826328,ime,2021 week 4
8,9,net_export,-11501.729568174052,ime,2021 week 4
9,10,net_export,-11407.294539400053,ime,2021 week 4
10,11,net_export,-11726.507549139042,ime,2021 week 4
11,12,net_export,-11105.840368765397,ime,2021 week 4
12,13,net_export,-11105.840368765397,ime,2021 week 4
13,14,net_export,-11342.707873606396,ime,2021 week 4
14,15,net_export,-11384.55332203312,ime,2021 week 4
15,16,net_export,-11384.164784965053,ime,2021 week 4
16,17,net_export,-11617.870264873043,ime,2021 week 4
17,18,net_export,-11754.150742073767,ime,2021 week 4
18,19,net_export,-11754.150742073767,ime,2021 week 4
19,20,net_export,-11754.150742073767,ime,2021 week 4
20,21,net_export,-11754.150742073767,ime,2021 week 4
21,22,net_export,-11478.599813739052,ime,2021 week 4
22,23,net_export,-11105.451831697328,ime,2021 week 4
23,24,net_export,-11472.934747631096,ime,2021 week 4
24,25,net_export,-10620.766029914721,ime,2021 week 4
25,26,net_export,-10620.766029914721,ime,2021 week 4
26,27,net_export,-10620.766029914721,ime,2021 week 4
27,28,net_export,-10620.766029914721,ime,2021 week 4
28,29,net_export,-10620.766029914721,ime,2021 week 4
29,30,net_export,-11214.85511551175,ime,2021 week 4
30,31,net_export,-11456.360313918794,ime,2021 week 4
31,32,net_export,-11456.360313918794,ime,2021 week 4
32,33,net_export,-11481.819441540792,ime,2021 week 4
33,34,net_export,-11388.699324459027,ime,2021 week 4
34,35,net_export,-11664.528779070024,ime,2021 week 4
35,36,net_export,-11027.957455893418,ime,2021 week 4
36,37,net_export,-11027.957455893418,ime,2021 week 4
37,38,net_export,-11281.61053097442,ime,2021 week 4
38,39,net_export,-11324.092768553994,ime,2021 week 4
39,40,net_export,-11363.240196837029,ime,2021 week 4
40,41,net_export,-11573.361115785243,ime,2021 week 4
41,42,net_export,-11708.963470446588,ime,2021 week 4
42,43,net_export,-11708.963470446588,ime,2021 week 4
43,44,net_export,-11708.963470446588,ime,2021 week 4
44,45,net_export,-11826.04066592295,ime,2021 week 4
45,46,net_export,-11456.360313918794,ime,2021 week 4
46,47,net_export,-11294.437939080126,ime,2021 week 4
47,48,net_export,-11053.701009732285,ime,2021 week 4
48,49,net_export,-10585.598840836574,ime,2021 week 4
49,50,net_export,-10585.598840836574,ime,2021 week 4
50,51,net_export,-10585.598840836574,ime,2021 week 4
51,52,net_export,-10585.598840836574,ime,2021 week 4
52,53,net_export,-10809.115107192727,ime,2021 week 4
53,54,net_export,-11848.043615257624,ime,2021 week 4
54,55,net_export,-11861.93150755582,ime,2021 week 4
55,56,net_export,-11780.060915409622,ime,2021 week 4
56,57,net_export,-11689.38943268797,ime,2021 week 4
57,58,net_export,-11683.210959642971,ime,2021 week 4
58,59,net_export,-11503.353253180338,ime,2021 week 4
59,60,net_export,-11621.065637255462,ime,2021 week 4
60,61,net_export,-11090.103714639643,ime,2021 week 4
61,62,net_export,-11704.89057657906,ime,2021 week 4
62,63,net_export,-11758.730375297104,ime,2021 week 4
63,64,net_export,-11262.051942604587,ime,2021 week 4
64,65,net_export,-11405.554699039752,ime,2021 week 4
65,66,net_export,-11534.086127194169,ime,2021 week 4
66,67,net_export,-13432.421098786504,ime,2021 week 4
67,68,net_export,-13432.421098786504,ime,2021 week 4
68,69,net_export,-13432.421098786504,ime,2021 week 4
69,70,net_export,-13174.077786466494,ime,2021 week 4
70,71,net_export,-12719.54017991121,ime,2021 week 4
71,72,net_export,-12439.42867079655,ime,2021 week 4
