Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,284343.35000000003,278654.1812686728,5689.168731327198,0.02000809490120728
IME,347157.14400000003,312832.1178910786,34325.02610892142,0.09887460679455704
JL,387410.9,387410.9,-4.3655745685100555e-11,-1.1268589935156845e-16
LN,272988.70999999996,270455.26878475497,2533.441215245024,0.009280388244792338
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
