Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,105309.25096000837,1.3151166716202116e6,139709.70209344244,6409.0128002162455,53750.26409199757,
IME,14943.932931499816,81108.67479626791,2.1916689699994167e6,720124.6064927512,,11712.827374000013,
JL,5393.477438778632,107125.06000000001,788853.6675132745,319758.5999999999,,146352.07263600003,
LN,9811.433614646854,139088.43999999994,2.674184810881773e6,297501.7704386663,3715.588263600462,50960.632799999956,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
