Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,351092.45,339715.87312219944,11376.576877800573,0.03240336520423772
IME,1.2054933000000003e6,1.1289334564474036e6,76559.84355259663,0.06350914065851433
JL,258445.6,257772.4940201422,673.1059798577917,0.0026044396958500807
LN,538401.9700000001,538401.9700000001,0.0,0.0
SD,0,0,,
JB,0,0,,
