STOR,SOLAR,COAL,WIND,GAS,HYDRO
0.0,0.0,4399.590714,25.05,29.0,239.99618600000002
0.0,0.0,4491.697722000002,25.05,29.0,55.517077999999515
0.0,0.0,4375.0,16.7,29.0,180.5648000000001
0.0,0.0,4563.9148000000005,8.35,29.0,0.0
0.0,0.0,4876.025809,8.35,29.0,44.424591000000305
0.0,180.6,5110.0,8.349999999999994,29.0,300.2905310000001
0.0,730.8,5110.0,0.0,29.0,300.2905310000001
0.0,1465.8,5110.0,0.0,29.0,300.2905310000001
0.0,2112.6,5110.0,0.0,29.0,300.2905310000001
0.0,2599.8,5110.0,0.0,29.0,300.2905310000001
0.0,2885.4,5110.0,0.0,29.0,511.54974911660156
0.0,2956.7999999999997,5110.0,0.0,29.0,553.4806000000008
0.0,2843.4,5110.0,0.0,29.0,0.0
0.0,2549.4,5110.0,0.0,29.0,136.13177488339807
0.0,2070.6,5235.125,0.0,29.0,382.15828635383696
0.0,1507.8,7315.474769353837,0.0,29.0,218.42277564616325
0.0,835.8000000000001,7188.755047999999,0.0,29.0,333.96451200000047
0.0,243.60000000000002,7338.625,0.0,29.0,266.61654999999973
0.0,12.6,7338.625,0.0,29.0,336.38082499999996
0.0,0.0,7338.625,33.4,29.0,315.0245000000002
0.0,0.0,7116.982335999999,175.35000000000002,29.0,549.7067990000003
0.0,0.0,6997.708580537704,509.34999999999997,29.0,685.9071494622967
0.0,0.0,6000.875,910.15,29.0,649.8833815377034
0.0,0.0,5110.0,1077.15,29.0,300.29053100000004
0.0,0.0,4718.061955390071,1027.05,29.0,300.29053100000004
0.0,0.0,4375.0,960.25,29.0,0.0
0.0,0.0,4375.0,885.1,29.0,165.71212399999996
0.0,0.0,4375.0,851.6999999999999,29.0,0.0
0.0,0.0,4375.0,901.8,29.0,0.0
0.0,176.4,5095.0,751.5,29.0,300.2905310000001
0.0,735.0,5110.0,58.45,29.0,581.703722963028
0.0,1478.3999999999999,5110.0,8.35,29.0,624.1064000000006
0.0,2121.0,5110.0,41.75,29.0,380.4896000000008
0.0,2608.2,5110.0,25.05,29.0,171.97310000000107
0.0,2910.6,5110.0,8.349999999999909,29.0,568.8979000000018
0.0,3015.6,5110.0,8.35,29.0,220.21825603696817
0.0,2944.2,5110.0,0.0,29.0,0.0
0.0,2679.6,5110.0,0.0,29.0,0.0
0.0,2238.6,5110.0,0.0,29.0,155.22580000000016
0.0,1621.2,5857.5828893438975,0.0,29.0,300.2905310000001
0.0,898.8,7227.466324,0.0,29.0,300.2905310000001
0.0,268.8,7200.903264999999,0.0,29.0,412.96594500000106
0.0,8.4,7323.625,0.0,29.0,361.1585299999999
0.0,0.0,7316.125,0.0,29.0,350.96160499999996
0.0,0.0,7316.125,8.35,29.0,376.3165749999998
0.0,0.0,6840.872204,50.1,29.0,245.7905310000001
0.0,0.0,4709.992827799188,133.6,29.0,1090.0
0.0,0.0,3921.375,300.59999999999997,29.0,300.29053100000004
0.0,0.0,3921.375,534.4,29.0,300.29053100000004
0.0,0.0,3921.375,676.35,29.0,165.71212399999996
0.0,0.0,3703.8674393854453,676.35,29.0,0.0
0.0,0.0,3757.2479999999996,592.8499999999999,29.0,0.0
0.0,0.0,3921.375,459.25,29.0,0.0
0.0,168.0,3921.375,392.45000000000005,29.0,300.2905310000001
0.0,735.0,3921.375,25.05,29.0,834.7235963971657
0.0,1495.1999999999998,3921.375,0.0,29.0,0.0
0.0,2137.8,3921.375,8.35,29.0,366.43852760283465
0.0,2620.8,3921.375,8.349999999999909,29.0,0.0
0.0,2914.7999999999997,3921.375,8.35,29.0,1090.0
0.0,3028.2,3921.375,0.0,29.0,0.0
0.0,2944.2,3921.375,0.0,29.0,0.0
0.0,2679.6,3921.375,0.0,29.0,111.1621240000004
