Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,105923.6328890825,549563.6160000003,943157.4074429394,446376.5679999997,0.0,64354.83866279995,
IME,208344.4428404697,756810.4050000001,2.0609546755496208e6,1.162378972e6,,6596.171850239999,
JL,65855.46701303044,393254.7929291866,615298.6677218828,2.102382498768614e6,,333028.06930468004,
LN,161278.82621483563,433373.65499999997,2.231064457775616e6,1.9044475749999997e6,0.0,72198.83659967997,1.7420616435286773e6
SD,,,0.0,,,,
JB,,,0.0,,,,
