Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,503420.48799999995,433549.9459229278,69870.54207707214,0.1387916140534037
IME,810290.358,540180.7248495555,270109.6331504445,0.3333491883294068
JL,525765.0,262080.64151044725,263684.35848955275,0.5015251271757396
LN,545051.4850000001,545051.4850000001,0.0,0.0
SD,0,0,,
JB,0,0,,
