Path,Total
HL_to_IME,-1722.1451255917814
HL_to_JL,-1310.1845164031117
IME_to_JL,-746.064341990708
IME_to_LN,3450.5133158781073
JL_to_LN,1959.559074893329
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
