Region,Week1,Week2,Week3,Week4
HL,5.844493660220402e-17,0.003062101318734483,0.01098656528508344,2.6658567366833263e-16
IME,-1.2131718028672146e-16,0.00013215798420294108,0.012237193784548664,4.536987212853827e-16
JL,0.03400793246306986,0.0013574294773200885,0.005192419850896978,0.0004918137452414569
LN,1.2449125742918206e-16,4.1317833410084766e-16,0.0010241885469010998,4.382951458080216e-16
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
