Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,19447.44786611147,0.004044374505257441
IME,8.324569365000001e6,23850.119337488664,0.0028650274016292806
JL,8.140845e6,57513.26352551894,0.00706477810663622
LN,6.592411239999999e6,1434.9969486382906,0.00021767406437440192
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,102245.82767775736,0.0036691511772138606
