Path,Total
HL_to_IME,-2086.2542297729105
HL_to_JL,-1092.7357497158466
IME_to_JL,295.71045991736156
IME_to_LN,3976.701969299453
JL_to_LN,1706.26242962958
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
