Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,145529.76746806043,537588.7228443658,1.2627748925943912e6,730104.4127208279,261.0,48142.94424239996,
IME,355838.2512471888,725040.682825992,2.118797662620976e6,1.918247578099377e6,,7756.515379200006,
JL,120379.64726428105,423121.30797518464,1.128464734852446e6,1.0688981779896496e6,,192614.12220270018,
LN,177338.27423626202,422786.98,2.8626349096434587e6,1.7881563335661874e6,0.0,40697.56701696,1.6534076580635214e6
SD,,,0.0,,,,
JB,,,0.0,,,,
