Time_Index,None,HL_Coal,IME_Coal,JL_Coal,LN_Coal,SD_Coal,JB_Coal,HL_Gas,IME_Gas,JL_Gas,LN_Gas,SD_Gas,JB_Gas
367,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
368,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
369,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
370,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
371,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
372,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
373,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
374,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
375,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
376,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
377,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
378,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
379,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
380,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
381,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
382,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
383,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
384,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
385,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
386,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
387,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
388,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
389,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
390,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
391,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
392,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
393,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
394,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
395,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
396,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
397,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
398,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
399,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
400,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
401,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
402,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
403,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
404,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
405,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
406,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
407,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
408,0,5.297560394,4.292181194,5.016892034,4.727845514,6.724013698,6.724013698,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
409,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
410,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
411,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
412,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
413,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
414,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
415,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
416,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
417,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
418,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
419,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
420,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
421,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
422,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
423,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
424,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
425,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
426,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
427,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
428,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
429,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
430,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
431,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
432,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
433,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
434,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
435,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
436,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
437,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
438,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
439,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
440,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
441,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
442,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
443,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
444,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
445,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
446,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
447,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
448,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
449,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
450,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
451,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
452,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
453,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
454,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
455,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
456,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
457,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
458,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
459,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
460,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
461,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
462,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
463,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
464,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
465,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
466,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
467,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
468,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
469,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
470,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
471,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
472,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
473,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
474,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
475,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
476,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
477,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
478,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
479,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
480,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
481,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
482,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
483,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
484,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
485,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
486,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
487,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
488,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
489,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
490,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
491,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
492,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
493,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
494,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
495,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
496,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
497,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
498,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
499,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
500,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
501,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
502,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
503,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
504,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
505,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
506,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
507,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
508,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
509,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
510,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
511,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
512,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
513,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
514,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
515,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
516,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
517,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
518,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
519,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
520,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
521,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
522,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
523,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
524,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
525,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
526,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
527,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
528,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
529,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
530,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
531,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
532,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
533,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
534,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
535,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
536,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
537,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
538,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
539,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
540,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
541,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
542,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
543,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
544,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
545,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
546,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
547,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
548,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
549,0,5.297560394,4.292181194,5.016892034,4.727845514,6.85492277,6.85492277,6.564279638,4.883183633,6.564279638,7.364801545,7.364801545,7.364801545
