hour,tech,dispatch,zone,period
1,net_export,-1883.804527186029,hl,2021 week 11
2,net_export,-1883.804527186029,hl,2021 week 11
3,net_export,-1883.804527186029,hl,2021 week 11
4,net_export,-1883.804527186029,hl,2021 week 11
5,net_export,-1883.804527186029,hl,2021 week 11
6,net_export,-1965.262736480634,hl,2021 week 11
7,net_export,-2336.069671858359,hl,2021 week 11
8,net_export,-2336.069671858359,hl,2021 week 11
9,net_export,-2336.069671858359,hl,2021 week 11
10,net_export,-2438.793694697634,hl,2021 week 11
11,net_export,-2438.793694697634,hl,2021 week 11
12,net_export,-2222.030964031029,hl,2021 week 11
13,net_export,-2222.030964031029,hl,2021 week 11
14,net_export,-2222.030964031029,hl,2021 week 11
15,net_export,-2357.3354854030285,hl,2021 week 11
16,net_export,-2438.793694697634,hl,2021 week 11
17,net_export,-2438.793694697634,hl,2021 week 11
18,net_export,-2471.374193230359,hl,2021 week 11
19,net_export,-2471.374193230359,hl,2021 week 11
20,net_export,-2471.374193230359,hl,2021 week 11
21,net_export,-2471.374193230359,hl,2021 week 11
22,net_export,-2336.069671858359,hl,2021 week 11
23,net_export,-2303.489173325634,hl,2021 week 11
24,net_export,-1965.262736480634,hl,2021 week 11
25,net_export,-1898.436955336596,hl,2021 week 11
26,net_export,-1898.436955336596,hl,2021 week 11
27,net_export,-1898.436955336596,hl,2021 week 11
28,net_export,-1898.436955336596,hl,2021 week 11
29,net_export,-1898.436955336596,hl,2021 week 11
30,net_export,-1980.2173309776313,hl,2021 week 11
31,net_export,-2357.0597244983937,hl,2021 week 11
32,net_export,-2357.0597244983937,hl,2021 week 11
33,net_export,-2357.0597244983937,hl,2021 week 11
34,net_export,-2580.2069014790904,hl,2021 week 11
35,net_export,-2461.7825337951313,hl,2021 week 11
36,net_export,-2435.1244400554815,hl,2021 week 11
37,net_export,-2594.470386620596,hl,2021 week 11
38,net_export,-2594.470386620596,hl,2021 week 11
39,net_export,-2762.461417548096,hl,2021 week 11
40,net_export,-2844.2417931891314,hl,2021 week 11
41,net_export,-2461.7825337951313,hl,2021 week 11
42,net_export,-2494.5069316208937,hl,2021 week 11
43,net_export,-2494.5069316208937,hl,2021 week 11
44,net_export,-2627.3330436237816,hl,2021 week 11
45,net_export,-2546.804596915069,hl,2021 week 11
46,net_export,-2708.975160087394,hl,2021 week 11
47,net_export,-2676.2507622616313,hl,2021 week 11
48,net_export,-1980.2173309776313,hl,2021 week 11
49,net_export,-1925.598091442256,hl,2021 week 11
50,net_export,-1925.598091442256,hl,2021 week 11
51,net_export,-2206.624435370256,hl,2021 week 11
