Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,319173.75,317379.49226210103,1794.2577378989663,0.0056215705016435915
IME,1.188250344e6,1.1882503440000003e6,-2.764863893389702e-10,-2.3268361817446287e-16
JL,491177.70000000007,491177.70000000007,1.4551915228366852e-11,2.9626579603200327e-17
LN,560226.6300000001,560226.6300000001,0.0,0.0
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
