Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,177238.09183765587,516093.9467533806,784269.6853973725,1.0701213743592694e6,0.0,63531.96608354996,
IME,357403.3918951833,756827.2352867126,1.4972427580279782e6,2.2741563074035817e6,,6596.171850240001,
JL,170581.17481099704,337901.30110074405,284847.92836316716,1.6033457141031658e6,,323351.7574563945,
LN,147175.5508561919,527896.4349999998,2.9102397168533355e6,599126.0849999998,150.0,72198.83659967995,1.7482593592290822e6
SD,,,0.0,,,,
JB,,,0.0,,,,
