Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,119494.2,119494.19999999998,1.4551915228366852e-11,1.2177925981651706e-16
IME,108588.81599999999,108588.81600000005,-5.820766091346741e-11,-5.360373476534399e-16
JL,107585.23999999999,107585.24000000003,-4.3655745685100555e-11,-4.0577820605410704e-16
LN,144332.09999999998,144332.1,-2.9103830456733704e-11,-2.016448901992953e-16
SD,0,0,,
JB,0,0,,
