Region,Week1,Week2,Week3,Week4
HL,0.08501412796436429,0.13791785035407847,0.21587341363217338,0.05823503751879924
IME,0.134121322972016,0.27109799164950327,0.1805146562559407,0.12462877981676257
JL,0.2248298436498293,0.4276844376482201,0.2936267184024668,0.12392217540979672
LN,0.0006201677201559992,0.00020971930149740983,7.160120690173573e-5,0.003004887960426258
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
