Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,102309.2963422945,433549.9459229278,1.3378204771304494e6,812030.0421038112,174.0000000000001,47272.8910332,
IME,251955.25027921706,540180.7248495555,1.837556714250664e6,2.306839925776425e6,,7387.157504000002,
JL,114040.69573015292,262080.64151044725,432896.59993490326,1.8370266494725219e6,,175374.2301220066,
LN,169370.52868190897,545051.4850000001,2.3645381829832285e6,1.7561342257077273e6,150.00000000000017,40697.567016960005,1.7359807921785663e6
SD,,,0.0,,,,
JB,,,0.0,,,,
