Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.3183638360000001e6,1.2978345154045653e6,20529.320595434983,0.01557181715308746
IME,1.914339686e6,1.906553766494059e6,7785.919505940983,0.004067156713555686
JL,1.477725e6,1.4697655358495524e6,7959.464150447631,0.005386295928165004
LN,1.401106225e6,1.400393532770029e6,712.6922299711732,0.0005086639522789738
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
