Region,Week1,Week2,Week3,Week4
HL,0.09477887335310463,0.18946451859010283,0.26866707804879264,0.03815181688251985
IME,0.11693739787252302,0.27790973344735276,0.18345024455985412,0.14704321361748
JL,0.2428759085480462,0.44918091929654747,0.325478611863478,0.13889432335455157
LN,-4.1022062333971894e-16,0.0008565935892572081,0.002920218933330444,0.00012893169336240557
SD,,,,
JB,,,,
