Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.755418832694312e6,4.746813665896663e6,2.981781636577945e6,735.0000000000005,185833.7480867999,0.0
IME,2.296679045323361e6,6.107777224564724e6,9.880222184503023e6,0.0,29225.44187520001,0.0
JL,1.3458772973532153e6,3.231628369370083e6,5.008655409056379e6,0.0,724289.2692015705,0.0
LN,1.8256124744773596e6,7.737276696574796e6,8.0824636971823e6,300.00000000000006,162772.97778426332,6.627118877842341e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
