Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,580268.008,534376.3407303221,45891.66726967797,0.07908701950991924
IME,865853.3759999999,725714.8955383704,140138.48046162957,0.16185012883940014
JL,495480.0,417919.92712386313,77560.07287613687,0.15653522417885055
LN,422786.98000000004,422786.98,5.820766091346741e-11,1.376760961595066e-16
SD,0,0,,
JB,0,0,,
