Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,771367.74,743752.9704539208,27614.769546079217,0.03579974649455682
IME,2.192016806e6,1.865706476190871e6,326310.3298091288,0.1488630602265231
JL,1.22796e6,1.0520363337794417e6,175923.66622055834,0.1432649811236183
LN,1.7899671050000002e6,1.789517369073223e6,449.7359267771244,0.00025125373841835175
SD,0,0,,
JB,0,0,,
