Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.620833864e6,1.5913457355583264e6,29488.128441673587,0.018193183827552105
IME,3.20808185e6,3.0449421662177728e6,163139.68378222745,0.05085271866808119
JL,2.456715e6,1.9810105421684275e6,475704.45783157257,0.19363436859040326
LN,1.12702252e6,1.1270225199999996e6,4.656612873077393e-10,4.1317833410084766e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
