STOR,SOLAR,COAL,WIND,HYDRO
0.0,0.0,18966.485,11422.036,0.0
0.0,0.0,19885.0,3842.928,0.0
415.30810055852385,0.0,19885.0,747.236,0.0
985.4368836687764,0.0,19885.0,426.992,173.05171072000002
4311.907467308691,0.0,19885.0,1441.098,0.0
0.0,855.153,19885.0,2668.7,0.0
768.0,2236.5539999999996,19525.902154,960.732,117.78878304000001
0.0,6007.9980000000005,18966.485,213.496,39.262927680000004
0.0,9779.442000000001,16837.4369455,53.373999999999796,39.262927680000004
0.0,12761.514,14053.652473380116,1654.594,39.262927680000004
0.0,14800.725,11940.975000000002,2935.5700000000015,39.262927680000004
0.0,15984.783,6655.0726019999975,3469.3100000000013,39.262927680000004
0.0,16160.199,5621.875000000001,5593.210882727275,39.262927680000004
0.0,15436.607999999998,5621.875000000001,10516.328326527271,0.0
0.0,12958.857,5621.875000000001,17880.29,0.0
0.0,9954.858,5621.875000000001,23431.186,0.0
0.0,6907.005,5621.875000000001,21563.096,0.0
4441.136080260225,3683.7360000000003,5621.875000000001,19534.884,196.31463840000004
5235.055815193964,1381.401,5621.875000000001,23964.926,39.262927680000004
0.0,109.6349999999984,5621.875000000001,32131.147999999997,0.0
0.0,0.0,5621.875000000001,36294.32,0.0
0.0,0.0,5621.875000000001,34906.596000000005,0.0
0.0,0.0,5621.875000000001,30796.798,0.0
0.0,0.0,5621.875000000001,27967.976000000002,10.153421440000045
0.0,0.0,5621.875000000001,26740.374,0.0
0.0,0.0,5621.875000000001,25939.764,0.0
0.0,0.0,5621.875000000001,24765.536,0.0
0.0,0.0,5621.875000000001,23324.438,39.26292768000002
0.0,0.0,5621.875000000001,22363.706,39.26292768000002
7106.32735366413,811.299,5621.875000000001,16919.558,39.26292768000002
14250.0,2148.8459999999995,5621.875000000001,5711.018,320.0
11025.841332644655,6161.487000000001,5621.875000000001,8166.222,33.36634912000011
0.0,9998.712,5621.875000000001,13983.988000000001,0.0
0.0,12958.857,5621.875000000001,15638.581999999999,0.0
0.0,14976.141000000001,5621.875000000001,15051.467999999999,0.0
0.0,16050.564,5621.875000000001,13450.247999999998,0.0
0.0,15590.097000000002,5621.875000000001,11422.036,0.0
0.0,14274.477,5621.875000000001,8860.084,0.0
0.0,12322.974000000002,5621.875000000001,6298.131999999998,0.0
0.0,9757.515,7266.9502737102575,4056.424,39.26292768000002
3646.0510577898867,6095.706,14962.0,1707.968,39.26292768000002
10691.865894425366,2718.948,14962.0,1174.2279999999996,78.47585536000008
14142.57100532,767.445,14962.0,266.87,39.31292767999997
14277.981950000001,43.854,14962.0,160.122,0.0
11592.473516253318,0.0,14962.0,1654.594,320.0
6331.740103595976,0.0,14962.0,6831.872,33.36634912000011
0.0,0.0,14301.038176683882,9820.816,0.0
0.0,0.0,12895.675,12009.15,0.0
0.0,0.0,12895.675,12809.76,0.0
0.0,0.0,12895.675,10621.426000000001,0.0
0.0,0.0,12895.675,6351.505999999999,0.0
0.0,0.0,12895.675,4803.66,0.0
0.0,0.0,12895.675,5123.904,0.0
3432.4601462348974,811.299,14962.0,3682.8060000000005,62.47585536000008
11772.595205934767,2170.773,14962.0,800.61,320.0
1323.5114721654281,6183.414,14962.0,0.0,39.262927680000004
0.0,9187.413,12895.675,106.748,10.153421440000045
0.0,11687.091,12895.675,106.74799999999959,0.0
0.0,13901.718,12895.675,53.373999999999796,0.0
0.0,15326.972999999998,12895.675,106.748,0.0
0.0,15568.17,12895.675,160.122,0.0
0.0,14603.382000000001,12895.675,106.74799999999959,0.0
0.0,12322.974000000002,12895.675,0.0,0.0
0.0,8595.384,12895.675,0.0,0.0
324.40296993245784,4999.356,14962.0,0.0,39.26292768000002
4917.797098696436,2850.51,14962.0,0.0,196.3146384000001
6117.172366637444,1205.985,14962.0,1547.8460000000002,0.0
0.0,109.635,14962.0,10194.434,0.0
0.0,0.0,14962.0,12649.637999999999,0.0
0.0,0.0,14962.0,6991.994000000001,0.0
763.587973934767,0.0,14962.0,853.984,52.03187200000002
